id,author_id,text,created_at,like_count,retweet_count,reply_count,impression_count,quote_count
1617941140195643393,19073442,"Started #TheLastOfUs w/ @jonswoe last night - aside from me being a big wuss waiting for the first scary scene (😬😳), I've gotta say: what a well-done, and also very in-game-feeling show! Loving all of the characters and performances! #TheLastOfUsHBO",2023-01-24 17:43:22+00:00,7,0,1,470,1
1617939910920671239,1612376458084712448,"Roblox Digital Gift Card -2,200 Robux [Include Exclusive Virtual Item ] [ Online Game Code ]
https://t.co/SlpiJPJp91

#บิวทําร้ายร่างกายผู้หญิง #BBTitans #LadyJisooxDiorCoutureSS23 #TheLastOfUs    #poweroutage #TheLastOfUsHBO    #USA #UK https://t.co/QmU7zdpvz0",2023-01-24 17:38:29+00:00,1,1,0,258,0
1617939879324954624,1245145953948127233,"The chemistry of a farewell kiss phasing with the chemistry of a fungus... 
Such a poetical ""mise en scène""   
I'm so in love with that Show ❤
BRAVO @Naughty_Dog @HBO #TLOU #TheLastOfUs #TheLastOfUsHBO @hbomax #TLOUnaCCXP #AnnaTorv @AnnaTorverse",2023-01-24 17:38:21+00:00,4,0,0,380,0
1617939584754798593,1063086742276849669,"The Naughty Dog team discusses Clickers and breaks down their origin, legacy, and what makes them ""click"" #TheLastOfUsHBO #TheLastOfUs 

https://t.co/va1svBRTQm https://t.co/fLkQQOmRm6",2023-01-24 17:37:11+00:00,9,3,0,385,0
1617938498862088193,1318538925795934208,"@3zzzz98 What Premier League owner is this?

- 50% Propaganda 
- 25% Psychological Warfare 
- 20% Talking heads on payroll
- 5% ambition 

#Qatar #LFC  #Haaland  #FSGGREED  #FSGOUTNOW #FSGOUT #Klopp 
#Arsenal #PremierLeague #FSG 
#redmenTV #TheLastOfUs #TheLastOfUsHBO",2023-01-24 17:32:52+00:00,2,0,0,39,0
1617938421187776513,1482406432964157440,"This soundtrack it's a masterpiece
#TheLastOfUs #TheLastOfUsHBO https://t.co/Lza2zv4ELc",2023-01-24 17:32:34+00:00,2,1,0,137,0
1617937449648553984,2991484810,Sarah Miller speed paint! #TheLastOfUs #TheLastOfUsHBO https://t.co/JqCgidDmct,2023-01-24 17:28:42+00:00,314,50,1,5824,1
1617937364596453378,1311599204,"Wow, The Last of Us is killing it in the ratings!  The show is just about matching the same amount of viewers as season 1 of The Walking Dead! 😈🍿

#TheLastOfUs #TheLastOfUsHBO #HorrorFan

https://t.co/fE9NHfTIDT",2023-01-24 17:28:22+00:00,9,2,0,570,0
1617936737552175104,1460293958601515015,"Do not repost without credits🤎
#tlou #TheLastOfUs #TheLastOfUsHBO #ArtistOnTwitter #art https://t.co/HtWHx67lhM",2023-01-24 17:25:52+00:00,0,0,0,0,0
1617936643356229639,74311764,The Last of Us Episode 2 Review | Reaction &amp; Breakdown #TheLastOfUsHBO #TheLastOfUs #TLOU https://t.co/kYskPxZSFZ https://t.co/1NYhSDdwRE,2023-01-24 17:25:30+00:00,1,0,0,135,0
1617936548728537102,993631079444688896,"Pedro Pascal and Bella Ramsey talk ‘The Last of Us’ | Full Video: @BBCR1 | @Hollywdinsdr 

#PedroPascal #GameOfThrones #TheLastOfUs #TheLastOfUsHBO #redviper #catherinecalledbirdy #TheMandalorian #bellaramsey #lyannamormont #hbomax https://t.co/fgY0gStHUG",2023-01-24 17:25:07+00:00,0,0,0,118,0
1617936497294049280,28240074,"STORY: @TheLastofUsHBO saw its second episode draw in 5.7 million viewers on Sunday. That is a 22 percent increase over last week's debut. #TheLastOfUs #TheLastOfUsHBO 

https://t.co/m7kGcm5y0f",2023-01-24 17:24:55+00:00,1,1,0,99,0
1617936392201601025,205374415,It was another great episode! No complains here! ❤️😎 #TheLastOfUs #TheLastOfUsHBO https://t.co/meS6nS0by5,2023-01-24 17:24:30+00:00,0,0,0,38,0
1617936235510792192,1536899203649134593,"What Premier League owner is this?

- 50% Propaganda 
- 25% Psychological Warfare 
- 20% Talking heads on payroll
- 5% ambition 

#Qatar #LFC  #Haaland  #FSGGREED  #FSGOUTNOW #FSGOUT #Klopp 
#Arsenal #PremierLeague #FSG 
#redmenTV #TheLastOfUs #TheLastOfUsHBO",2023-01-24 17:23:53+00:00,3,0,0,389,0
1617936150219587586,1095104352098885632,"""Episode 2 ""Infected"" connects you to characters further while setting their place in this truly horrifying world.""

Read our review of THE LAST OF US EPISODE 2, written by @ElliotHLines 
#TheLastOfUs #TheLastOfUsHBO 
https://t.co/CCTLp647bW",2023-01-24 17:23:32+00:00,1,1,0,94,0
1617936121169862657,1536899203649134593,"@GrizzKhan What Premier League owner is this?

- 50% Propaganda 
- 25% Psychological Warfare 
- 20% Talking heads on payroll
- 5% ambition 

#Qatar #LFC  #Haaland  #FSGGREED  #FSGOUTNOW #FSGOUT #Klopp 
#Arsenal #PremierLeague #FSG 
#redmenTV #TheLastOfUs #TheLastOfUsHBO",2023-01-24 17:23:25+00:00,0,0,0,31,0
1617935989162512384,1540727852668166144,"What Premier League owner is this?

- 50% Propaganda 
- 25% Psychological Warfare 
- 20% Talking heads on payroll
- 5% ambition 

#Qatar #LFC  #Haaland  #FSGGREED  #FSGOUTNOW #FSGOUT #Klopp 
#Arsenal #PremierLeague #FSG 
#redmenTV #TheLastOfUs #TheLastOfUsHBO",2023-01-24 17:22:54+00:00,1,0,0,376,0
1617935823370080256,1318538925795934208,"@BostonGlobe What Premier League owner is this?

- 50% Propaganda 
- 25% Psychological Warfare 
- 20% Talking heads on payroll
- 5% ambition 

#Qatar #LFC  #Haaland  #FSGGREED  #FSGOUTNOW #FSGOUT #Klopp 
#Arsenal #PremierLeague #FSG 
#redmenTV #TheLastOfUs #TheLastOfUsHBO",2023-01-24 17:22:14+00:00,0,0,0,37,0
1617935698518212608,1350125988290637825,This started off real good! #TheLastOfUs #TheLastOfUsHBO https://t.co/rDnyDbztuZ,2023-01-24 17:21:44+00:00,1,0,0,34,0
1617935691622776833,559279627,"Oh noo.. my phone's infected 🍄
#TheLastOfUs 
#TheLastOfUsHBO https://t.co/KQ6HHrU0JE",2023-01-24 17:21:43+00:00,0,0,0,30,0
1617935652880027649,1318538925795934208,"@chit_shatter What Premier League owner is this?

- 50% Propaganda 
- 25% Psychological Warfare 
- 20% Talking heads on payroll
- 5% ambition 

#Qatar #LFC  #Haaland  #FSGGREED  #FSGOUTNOW #FSGOUT #Klopp 
#Arsenal #PremierLeague #FSG 
#redmenTV #TheLastOfUs #TheLastOfUsHBO",2023-01-24 17:21:34+00:00,0,0,0,44,0
1617935610295246850,1554851520327421952,"Joel Miller - Darkside by Neoni edit
#TheLastOfUs  #TheLastOfUsHBO https://t.co/Zj2E94F524",2023-01-24 17:21:23+00:00,6,2,0,1147,0
1617935400085106689,1581322456333164544,It hurts again #Tess #TheLastOfUs #TheLastOfUsHBO #joel #ELLIE #Tweets https://t.co/WpHeQglj1B,2023-01-24 17:20:33+00:00,1,0,0,35,0
1617935129057587202,1611747651824848897,"Ellie’s Take On Me
#ArtistOnTwitter #artvsartist2022 #art #tlou #TLOU #tlouhbo #TheLastOfUs #TheLastOfUsHBO https://t.co/2VoQHyCyRb",2023-01-24 17:19:29+00:00,2,1,0,299,1
1617934867819552771,1318538925795934208,"@FenwaySportsMgt @fenwaypark What Premier League owner is this?

- 50% Propaganda 
- 25% Psychological Warfare 
- 20% Talking heads on payroll
- 5% ambition 

#Qatar #LFC  #Haaland  #FSGGREED  #FSGOUTNOW #FSGOUT #Klopp 
#Arsenal #PremierLeague #FSG 
#redmenTV #TheLastOfUs #TheLastOfUsHBO",2023-01-24 17:18:26+00:00,1,0,0,49,0
1617934257133084672,1561754590093213696,"The Last Of Us series with subtitles - Season 1 - Episode 2

Link: https://t.co/uz22DUbufx

#TheLastOfUs #TheLastOfUsHBO https://t.co/DUMmFdN76E",2023-01-24 17:16:01+00:00,0,0,0,89,0
1617934227525468161,3922203740,if you search #TheLastOfUs there's an effect that will grow more and more if you press the mushroom  #TheLastOfUsHBO https://t.co/yKdrrIKrvc,2023-01-24 17:15:54+00:00,0,0,1,31,0
1617934023682330624,2371864488,"baby girl
#TheLastOfUsHBO #TheLastOfUs https://t.co/ECfFpm75lV",2023-01-24 17:15:05+00:00,3,2,0,54,0
1617934023040577536,1516854325309587458,"The Last Of Us series with subtitles - Season 1 - Episode 1

Link: https://t.co/LRFlUdmU10

#TheLastOfUs #TheLastOfUsHBO https://t.co/KZeTWWguIU",2023-01-24 17:15:05+00:00,0,0,0,60,0
1617933617975676933,872507001582100481,"Have you seen the TV Show Last Of Us?
I'm not going to lie, I can't wait for the next episode. I'm not a fan of weekly releases, I want to binge watch that shiz 😂

New video review is now online: https://t.co/1sVF2NrufV

#TheLastOfUs #TheLastOfUsHBO https://t.co/8CkiPY4NPW",2023-01-24 17:13:28+00:00,17,3,8,2476,0
1617933383929319427,2374323491,"#TheLastOfUs Episode 2 SPOILER REVIEW 

This episode was very similar to the game, but also with many changes and adding new things.

The CLICKERS!!!

#FilmTwitter #TheLastOfUsHBO #HBO #HBOMax 

WATCH my SPOILER REVIEW right HERE: https://t.co/3Eyf5WQaT5 via @YouTube https://t.co/qkrFyFoOBI",2023-01-24 17:12:33+00:00,0,0,0,41,0
1617933229633449990,883770663743258624,Whiteboard Clicker from #TheLastOfUs #TheLastOfUsHBO https://t.co/gQKRkUCNV8,2023-01-24 17:11:56+00:00,4,1,0,67,0
1617931328120565762,2473072717,"And this is what you get when you search for #TheLastOfUs Marketing Strategy 🤭👇

https://t.co/fWq8yGxBeJ

#TheLastOfUsHBO https://t.co/a1qPKM9oNQ",2023-01-24 17:04:22+00:00,2,1,0,203,0
1617930854944342016,348717861,"Loving this. Review: The Last of Us - ep2
https://t.co/0SJts4zB9t #TheLastOfUs #TheLastOfUsHBO #PedroPascal #bellaramsey #horror #zombies https://t.co/Ist885C29T",2023-01-24 17:02:30+00:00,0,0,0,72,0
1617930412009099264,2355794983,"The Last of Us is definitely the best game to show/movie adaptation we've seen.

Are you enjoying the show so far?

#TheLastOfUsHBO #TheLastOfUs https://t.co/nHlobYZQIc",2023-01-24 17:00:44+00:00,13,1,2,1136,0
1617930364839919616,28553092,CP0 are truly masters of infiltration. #onepiece #TheLastOfUs #TheLastOfUsHBO https://t.co/LCQFEXHKDs,2023-01-24 17:00:33+00:00,0,0,0,56,0
1617929983321870337,1371458639446253587,"Episode 2 of #EscapeTheDark is OUT. 
@NavaarSNP &amp; I have a LOT to dissect -- from the chilling cold open, all the way to *THAT* Tess scene. You know the one. (As always, spoiler-free thoughts at the beginning of the episode!)

Link below. 

#TheLastofUs #TLOU #TheLastOfUsHBO https://t.co/qBikqufHbT",2023-01-24 16:59:02+00:00,12,5,2,740,0
1617929739355684875,806570369280864256,"🏚️BREAKING RECORDS🏚️

➡️ The Last Of Us Episode 2 has broken HBO's viewership record!

#TheLastOfUs #TheLastOfUsHBO #HBO #HBOMax #TLOU #TLOUEp2

➡️ READ THE FULL STORY HERE ➡️ https://t.co/rQuh3nK3ze https://t.co/V5l2TFFEar",2023-01-24 16:58:04+00:00,3,0,0,131,0
1617928725202620416,887594101218177025,watching  #TheLastOfUsHBO #TheLastOfUs,2023-01-24 16:54:02+00:00,0,0,0,29,0
1617928534609264640,82431603,"I just published ""The Last of Us"" Is Finally Here and We All Have a Lot to Say https://t.co/Cmi7OAOP6p #TheLastOfUsHBO #TLOU #Tess #TheLastOfUs",2023-01-24 16:53:16+00:00,1,0,0,65,0
1617928220514586626,912650024831508487,BELLA RAMSEY IS SO DAMN GOOD AS ELLIE AND PEDRO KILLING IT AS JOEL AS I PREDICTED #TheLastOfUs #TheLastOfUsHBO https://t.co/yG4UpuOzhA,2023-01-24 16:52:02+00:00,1,0,0,116,0
1617927934387556352,1017403812938539008,joel studies 🌿 #TheLastOfUs #TheLastOfUsHBO https://t.co/hNuTaxltLR,2023-01-24 16:50:53+00:00,91,44,0,3733,1
1617927808214499333,1556352154960551936,The last of us Joel miller Tess Ellie adele rolling in the deep we could have it all edit Pedro Pascal Bella Ramsey Anna Torv #TheLastOfUs #TheLastOfUsHBO https://t.co/LgOP0jb4jh,2023-01-24 16:50:23+00:00,1,0,0,363,0
1617927674634338309,1348866641296150528,"It was a #TheLastOfUs kind of Sunday/Monday over here on Flick-N-Reel.  Check out our whole Playlist and let us know what you thought of the second episode!
#TheLastOfUsHBO #Infected

https://t.co/QyEkUMK1cJ https://t.co/m3ffSLheuG",2023-01-24 16:49:51+00:00,5,3,0,298,1
1617926849425997825,912650024831508487,"i could have gone through the episode without seeing that zombie tendril kiss…. 😃#TheLastOfUs #TheLastOfUsHBO
https://t.co/KqGYPO192h",2023-01-24 16:46:35+00:00,0,0,0,142,0
1617926401419792384,1428930218434207744,"The Last Of Us Part I 

#TheLastOfUs #TheLastOfUsHBO #THELASTOFUS #TLOU #elliewilliams #ellie https://t.co/UUnBZw0xxA",2023-01-24 16:44:48+00:00,5,1,0,123,0
1617925981699985408,196855996,"So many to pick from, but I think my favorite thing from #TheLastOfUs are the cold opens. #TheLastOfUsHBO",2023-01-24 16:43:08+00:00,0,0,0,14,0
1617925969008013312,307420220,"THE LAST OF US ROBERT IS AFRAID FROM JOEL AND TESS SCENE PS5 60FPS
https://t.co/gtryreTChx

#TLOU #TheLastOfUs #TheLastOfUsHBO #TheLastOfUsPart1 #scenes #scene #PS5 #PlayStation #PlayStation5 https://t.co/pOP80CoxXJ",2023-01-24 16:43:05+00:00,0,0,0,67,0
1617925955212959744,1524814739926200322,"Did you watch episode 2?! 👀

@nonagondice and I had thoughts, most of them great. We also get into our feelings about THAT ENDING. Tune in, and tell us how you felt 
#TheLastOfUs #TheLastOfUsHBO #TLOU #EscapeTheDark https://t.co/wHVRWV0ZOT",2023-01-24 16:43:01+00:00,6,4,0,2164,2
1617925407306829826,1269976429674082304,"This scene made us literally GAG 🤢 

Watch our Reaction to ""The Last of Us"" episode 2 to see us retch even more: https://t.co/3orr1es5Ml

#TheLastOfUs #TheLastOfUsHBO #TheLastOfUsep2 @MudManCampbell @AllMaverickJez https://t.co/7MVvQb2qxU",2023-01-24 16:40:51+00:00,0,0,0,144,0
1617925291258834944,1497223548351430682,"Straight Out Of Boston (2023)

#NeilDruckmann 
#TheLastOfUsHBO
#TheLastOfUs https://t.co/iBisnYj8Q5",2023-01-24 16:40:23+00:00,2,0,0,147,0
1617923838469353473,1518623984794882050,"#TheLastOfUsHBO absolutely nailed the #Clickers!!! I have played the games so much, watched so many play throughs, so many analysis videos, this story is so special to me. I'm so excited they're doing it right! #TheLastOfUs",2023-01-24 16:34:37+00:00,0,0,0,58,0
1617923745469063170,2942825613,The Last of US is proof that there is no reason or excuse not to make a serie of Resident Evil that in fact does not suck. Change my mind!!! #TheLastOfUs #TheLastOfUsHBO https://t.co/TxNWinXrUG,2023-01-24 16:34:15+00:00,0,0,0,60,0
1617923725856501760,909246732009070592,"joel miller edit / fancam fc
— the last of us, tlou, hbo max, 2023, pedro pascal , #thelastofus   , #thelastofushbo , #tlou https://t.co/xlxzhubFeR",2023-01-24 16:34:10+00:00,0,0,0,105,0
1617923423619121153,1328417539660144643,"The Last of Us: Factions | Online Gameplay Video | PS5 https://t.co/WJtGuSovSH via @YouTube 
.
.
.
#TheLastOfUsHBO #TheLastOfUs #TLOU  
#gaming #Gameplay 

@BlazedRTs

@sme_rt",2023-01-24 16:32:58+00:00,0,2,0,81,0
1617923126695981059,1496778142479966211,"joel, ellie, and tess brave the outside world and encounter many a threat as OH MY GOD THIS IS TERRIFYING!!! | 'The Last Of Us' S1 - E02: Infected REACTION | #TheLastOfUs #TheLastOfUsHBO 

https://t.co/UWUsh4k4IX",2023-01-24 16:31:47+00:00,0,0,0,47,0
1617922984689405952,1564715722739273728,"Join us tonight at 7:00PM EST for our episode 2 breakdown of The Last of Us on https://t.co/EbnQkzzhUH. Send us your thoughts. 
#TheLastOfUs #TheLastOfUsHBO https://t.co/QV23UmdjDl",2023-01-24 16:31:13+00:00,0,0,0,42,0
1617921993059495938,2866189170,It was done in my city: #Calgary! We're so proud that the series is so good. #TheLastOfUsHBO #TheLastOfUs https://t.co/U8NiCE6isc,2023-01-24 16:27:17+00:00,0,0,0,91,0
1617921972687732742,290573920,"The Last of Us season 1 episode 2 review: Tess' ultimate sacrifice! New #TheLastOfUs #TheLastOfUsHBO videos every week, SUBSCRIBE to our YouTube! #TLOU https://t.co/Fc6oDafX7z",2023-01-24 16:27:12+00:00,3,2,0,542,0
1617921905646006273,1040382990583513088,"The Last of Us Part 1 absolutely skyrocketed thanks to the HBO series. Respawn's upcoming Star Wars title bringing multiplayer and Cyberpunk 2077’s next DLC is expensive and larger than any of The Witcher 3’s!
https://t.co/0IZFC5TxK0
#TheLastOfUs #TheLastOfUsHBO #Cyberpunk2077 https://t.co/kX7Fnx1kou",2023-01-24 16:26:56+00:00,2,2,0,91,0
1617921494751010818,1289863928638394368,"Here is the Episode Streaming dates of HBO Original series #TheLastOfUs

#TheLastOfUsHBO https://t.co/Cwg9U2va3w",2023-01-24 16:25:18+00:00,6,0,0,107,0
1617921466028396545,2353324020,"#TheLastOfUs #TheLastOfUsHBO I am a fan of the game and this series.  I have a question, have any of you noticed this, or are you bothered by how much the camera shakes?  Will everything be hand shot?  I know it's not drama but survival, but still...",2023-01-24 16:25:11+00:00,0,0,0,19,0
1617920104829956097,1148639055539843073,#TheLastOfUs  #TheLastOfUsHBO  Last of us tv show did way more justice to tess death then in the video game Tvshow&gt; game,2023-01-24 16:19:47+00:00,0,0,0,56,0
1617919265361006598,824658675537219584,The opening scenes of both episodes were far more scarier than the whole episodes!!!! Chef's kiss #TheLastOfUs #TheLastOfUsHBO https://t.co/odxYCeaNRY,2023-01-24 16:16:27+00:00,0,0,0,75,0
1617919147970822146,1577397067533922305,"a Game of Thrones AU where Lyanna Mormont is the key to fight against the White Walkers and Oberyn Martell is her guardian

#TheLastOfUs #TheLastOfUsHBO 
#GameOfThrones",2023-01-24 16:15:59+00:00,0,0,0,45,0
1617918613524205568,1601233619367886849,"Search for 'The Last of Us' on Google. Trust us... 👀🍄

(Or watch the video if you're feeling lazy)

#TheLastofUs #TLOU #TheLastofUshbo #skytv #ps5 #playstation #ps4 #videogames #gaming https://t.co/UKqcEXLf7N",2023-01-24 16:13:51+00:00,1,0,0,93,0
1617918495563591682,1508874273993236492,Check out kevin tong mondo the last us PlayStation Abbie Version https://t.co/QgDE4DgPc6 #eBay via @eBay #TheLastOfUs #TheLastOfUsHBO #mondo #Videogame #PlayStation5 #PlayStation,2023-01-24 16:13:23+00:00,0,0,0,42,0
1617918236091383808,3134622627,Why they changed this one thing with Tess in #TheLastOfUs Episode 2 by @heavyspoilers #TheLastofUsHBO #HBO #HBOMax https://t.co/K3PIBkBesQ,2023-01-24 16:12:21+00:00,0,0,0,40,0
1617917647072694272,1383940160287510534,"⚡ The Last of Us / HBO.

Fan art de la serie de #TheLastOfUs

#PlayStation #Sony #PlayStation5 
#TheLastOfUsHBO #series #HBO https://t.co/iqqoVMPmc5",2023-01-24 16:10:01+00:00,18,5,0,626,1
1617916046920519681,164809443,"I drew this fungus guy in my sketchbook muahahahaha 

#TheLastOfUs #TheLastOfUsHBO https://t.co/Is72Pbpn3j",2023-01-24 16:03:39+00:00,2,0,1,140,0
1617915816158302208,25837618,"🍿📺🍿 NEW VIDEO 🍿📺🍿

Why they changed this one thing with Tess in The Last Of Us Episode 2

#TheLastOfUs #TheLastOfUsHBO #TLOU #LastOfUs

▶️▶️▶️ https://t.co/GDLCorgw0j via @YouTube https://t.co/pQaERDPQRT",2023-01-24 16:02:44+00:00,25,8,1,4189,2
1617915260983283713,93510406,"🚨 New #YouTube video🚨

Is Joel the VILLAIN of #TheLastOfUs ? I keep seeing this discourse, so I figured I'd make a video to weigh in.

(Spoilers, especially if you're watching #TheLastOfUsHBO and haven't played the games.)

🔗https://t.co/L9FdwmWBwi https://t.co/Uv3xFWtk9A",2023-01-24 16:00:32+00:00,3,1,0,180,0
1617915259343323136,1433437729627377673,"HBO's adaptation of #TheLastOfUs is seeing increased popularity with its second episode, with viewership jumping by 22%.

https://t.co/NOv3UT6yql

#TheLastOfUsHBO",2023-01-24 16:00:31+00:00,0,0,0,63,0
1617915087465111553,1164987732365586433,"#TheLastOfUs : Ellie being sassy brat for 1 minute straight.

#TheLastOfUsHBO #TLOU https://t.co/YvzE3qmsnB",2023-01-24 15:59:50+00:00,2,0,1,397,1
1617913682067075078,1510013760014065670,"I fucking LOVE The Last Of Us, the game was a masterpiece and the TV Series is just as good! I CAN’T WAIT FOR THE NEW EPISODES TO COME OUT!!!!

#TheLastOfUs #TheLastOfUsHBO",2023-01-24 15:54:15+00:00,1,0,0,34,0
1617913386377052161,1652013715,"If you've watch the second episode of #TheLastOfUsHBO  this week, you were introduced to a new kind of infected.  

To first time viewers: Were they terrifying? 
To the TLOU game lovers: Did you love their adaption to the silver screen?

#TheLastOfUs https://t.co/fX8EpbmDIB",2023-01-24 15:53:05+00:00,236,3,35,20204,0
1617912350534938625,589456171,"Episode II was thrilling &amp; adventurous 
#TheLastOfUsHBO #TheLastOfUs https://t.co/5f5vwhyY2V",2023-01-24 15:48:58+00:00,0,0,0,23,0
1617911450735087616,1617908670754340866,"The Last of Us Episode 1 Review! (From a non gamer) Feel free to read 

https://t.co/6xr88yo2KF

#TheLastOfUs
#lastofus #TheLastOfUsHBO #TheLastOfUsep2 #writer #article",2023-01-24 15:45:23+00:00,0,0,0,91,0
1617910713732984833,1195126625538658305,"I've been waiting for dawn but the light is all gone and i don't know if i'm already blind
#TheLastOfUs #TheLastOfUsHBO #thelastofusfanart #tlou #tloufanart #ellie #joel https://t.co/kEIBPVSlze",2023-01-24 15:42:28+00:00,91,11,2,2156,0
1617910346777513986,1532005595196403712,who thought it was a good idea to give runners rizz?? #TheLastOfUs #TheLastOfUsHBO #TLOU,2023-01-24 15:41:00+00:00,0,0,0,3,0
1617910130569539585,972868983945859072,"#TheLastOfUsHBO #TheLastOfUs 

Goodbye Tess💔 https://t.co/DCLRVrN1Ot",2023-01-24 15:40:09+00:00,65,0,0,2974,1
1617910048797360128,1617908670754340866,"Getting back into review writing! 

Feel free to read my review of The Last of Us Episode 2!:

https://t.co/mop6JTUekj

#TheLastOfUsHBO #TheLastOfUs #article #writer #medium",2023-01-24 15:39:49+00:00,0,0,0,95,0
1617909159781109764,60009256,Bill...pega leve com a Ellie #TheLastOfUs #TheLastOfUsHBO https://t.co/lQOujFD16l,2023-01-24 15:36:17+00:00,0,0,0,84,0
1617908975865069569,4505352496,That's got to be the most disgusting TV Kiss of all time. #TheLastOfUs #TheLastOfUsHBO,2023-01-24 15:35:33+00:00,0,0,0,53,0
1617908894331998210,16178838,@thepedrolorian Did he just smoke something before stumbling in to see that on TV? #TheLastOfUsHBO #TheLastOfUs https://t.co/cQJZJinxD0,2023-01-24 15:35:14+00:00,6,0,0,9284,0
1617908212833087491,1479825175713513473,"3 
Actress from Indonesia : Christine Hakim (Prof Mycology ) 
Actor From Indonesia : Yayu A.W Unru (Militer) 
#TheLastOfUs  
#TheLastOfUsHBO 
Season 1  Episode 2 https://t.co/hMPlgq2A0u",2023-01-24 15:32:31+00:00,2,0,0,302,0
1617907839116406784,197147695,"https://t.co/O4duVd8QRh
Ellie Williams; The Last of Us (high res in link)
#TheLastOfUs #TheLastOfUsHBO #Ellie #Williams #EllieWilliams #pink #hoodie #tvshow #ai #midjourney #midjourneyai #midjourneyart #deviantart #link #hd https://t.co/OjUipVu7Me",2023-01-24 15:31:02+00:00,5,2,0,192,0
1617907577618055168,3385745740,"https://t.co/clZWAok6lR
Rumble - https://t.co/qUiWUp9quR
Ground Control to Digital TOM??? That and LOTS More Bollocks!!!
#DoctorWho #dwsr #RussellTDavies #NcutiGatwa #MillieGibson #DavidTennant #TheLastOfUs #TheLastOfUsHBO #lastofus #LastOfUsHBO #BadBatch #StarWars #TheBadBatch https://t.co/7HxGnucEtU",2023-01-24 15:30:00+00:00,0,0,0,1083,0
1617907560480399361,1634475031,"Check out our review of Last of us ep 2:
https://t.co/lIJofjYuAr
#lastofus #TheLastOfUs #TheLastOfUsHBO #TheLastOfUsep2 #YouTube",2023-01-24 15:29:56+00:00,0,0,0,75,0
1617907421963497472,3888254055,"https://t.co/gAkrMaIPvQ

Just started streaming TLOU Part II
Take a look and subscribe if you want 🔥

#tlou #TLOU #TLOU2 #TheLastOfUs #TheLastOfUsHBO #TheLastOfUs2 https://t.co/7zoH4E30a3",2023-01-24 15:29:23+00:00,1,0,0,50,0
1617907013513809921,1479825175713513473,"Actress from Indonesia : Christine Hakim (Prof Mycology ) 
Actor From Indonesia : Yayu A.W Unru (Militer) 
#TheLastOfUs  
#TheLastOfUsHBO 
Season 1  Episode 2 https://t.co/duJlFrVjFO",2023-01-24 15:27:45+00:00,4,0,1,481,0
1617906066624516096,1479825175713513473,"Suprise me 😱... The fungus from Jakarta , Indonesia 
  #TheLastOfUs  #TheLastOfUsHBO  
Actress from Indonesia : Christine Hakim (Prof Mycology ) 👏 
Actor From Indonesia : Yayu A.W Unru (Militer) 👏
Clip taken from The Last Of Us Season 1 Episode 2 https://t.co/1SDXRDMwOq",2023-01-24 15:24:00+00:00,19,5,1,2866,1
1617905897858301959,114303999,"It’s just like the video game
YouTube link:
https://t.co/Ydkn9FvHI9

#tlou #tlouhbo #TheLastOfUs #TheLastOfUsHBO",2023-01-24 15:23:19+00:00,0,0,0,44,0
1617905186927697923,1190986981779607553,"The #JasonVoorhees TV Series #CrystalLake will have the #Scream Creator &amp; Star from #Fridaythe13th #Movies! https://t.co/xG5Ua5qvMg

Excited?

#Scream6 #ScreamVI #ScreamMovie #moviescenes #moviescene #ghostface #dbd #deadbydaylight #HorrorMovies #TheLastOfUs #TheLastOfUsHBO #TLOU",2023-01-24 15:20:30+00:00,23,0,3,8791,0
1617904913467740162,3797601802,"#ICYMI Here is our conversation about episode 2 of #TheLastofUS 
#Podcast #TheLastOfUsHBO 
https://t.co/sRTDWInDnf",2023-01-24 15:19:25+00:00,3,0,1,136,1
1617903227089084417,48608543,Anyone else feel more invested in the first half than the second half of the first episode? #TheLastOfUs #TheLastOfUsHBO,2023-01-24 15:12:43+00:00,0,0,0,24,0
1617900869999071233,82452997,"NEW VIDEO!

THE LAST OF US PART 1 - The Virus

https://t.co/YmAYTWCM7w

#TheLastOfUs #TheLastOfUsHBO #TheLastOfUsPart1 https://t.co/2YbrGvnIUF",2023-01-24 15:03:21+00:00,0,0,0,41,0
1617899930336788480,38190339,XBoxers opinando de #TheLastOfUs #TheLastOfUsHBO https://t.co/86bOV5hICT,2023-01-24 14:59:37+00:00,4,0,0,29,0
1617899866474295301,1469632120909934600,"Let's go 🍿

#TheLastOfUsHBO 
#TheLastOfUs https://t.co/CVzuKfok3i",2023-01-24 14:59:21+00:00,0,0,0,72,0
1617899262859440128,1469632120909934600,"Let's go 🍿

#TheLastOfUsHBO 
#TheLastOfUs https://t.co/viKWYIzWWp",2023-01-24 14:56:58+00:00,0,0,0,81,0
1617898905425043456,1531133163417677824,"""Bomb""
""Start Bombing""
""Bomb this city.......and everyone in it""
*****
Ice cold &amp; beautifully chaotic!!
#TheLastOfUs 
#TheLastOfUsHBO",2023-01-24 14:55:32+00:00,1,0,0,87,0
1617898196713492480,16178838,"Yes, GIVE #ChristineHakim AN EMMY!!! Only a few minutes screen time but MY GOD, SHE SCARED THE 💩 OUT OF ME! She was DIVINE!

#TheLastOfUs #TheLastOfUsHBO @TheLastofUsHBO 

https://t.co/qridlHf4Mw",2023-01-24 14:52:43+00:00,0,0,0,138,1
